source,source_family,protocol,seed_start,representation,representation_family,evaluation_mode,subset,systems,n_samples,n_true_classes,kmeans_ari,kmeans_nmi,hdbscan_ari_all,hdbscan_ari_core,hdbscan_clusters,hdbscan_noise,knn3_accuracy,knn3_accuracy_std,notes
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,single-L features,feature,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.24644549763033174,0.3437110184854493,0.3291139240506329,0.3291139240506329,4,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,single-L features,feature,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,1.0,1.0,1.0,1.0,2,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,raw multi-L features,feature,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.6049586776859505,0.7864379259835008,0.5662431941923775,0.5662431941923775,6,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,raw multi-L features,feature,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.49958088851634536,0.6712694853274367,0.4776902887139108,0.4776902887139108,5,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,raw multi-L features,feature,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.49958088851634536,0.6712694853274367,0.4776902887139108,0.4776902887139108,5,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,raw multi-L features,feature,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.24644549763033174,0.3437110184854493,0.3291139240506329,0.3291139240506329,4,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,raw multi-L features,feature,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,1.0,1.0,1.0,1.0,2,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,cross-L engineered features,feature,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.4957805907172996,0.7438478550696794,0.5662431941923775,0.4776902887139108,5,40,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,cross-L engineered features,feature,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.3464696223316913,0.598105502370886,0.4776902887139108,0.3291139240506329,4,40,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,cross-L engineered features,feature,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.3464696223316913,0.598105502370886,0.4776902887139108,0.3291139240506329,4,40,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,cross-L engineered features,feature,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,-0.0707070707070707,0.1510656397890323,0.3291139240506329,nan,3,40,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,cross-L engineered features,feature,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,0.0,0.0,1.0,nan,1,40,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,PCA-whitened multi-L features,feature,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.24367088607594936,0.5578858913022595,0.4157520971883105,0.41240585320837636,5,11,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,PCA-whitened multi-L features,feature,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.019704433497536946,0.30633714717416893,0.28145795547673746,0.2598949372414569,4,11,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,PCA-whitened multi-L features,feature,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.3184931506849315,0.5897275217561562,0.3184931506849315,0.3184931506849315,4,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,PCA-whitened multi-L features,feature,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.05357142857142857,0.26935583490799025,0.05357142857142857,0.05357142857142857,3,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,PCA-whitened multi-L features,feature,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,1.0,1.0,1.0,1.0,2,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,matched effective exponent geometry,effective_exponent,refit_subset,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.6340482960994152,0.7432223726964956,0.5758057306723323,0.7644045197663174,5,33,0.9708333333333332,0.034860834438919824,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,matched effective exponent geometry,effective_exponent,refit_subset,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.6993545697348706,0.6872428229868673,0.6347691202490389,0.8367198526883007,4,24,0.975,0.030618621784789708,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,matched effective exponent geometry,effective_exponent,refit_subset,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.8170020193651945,0.8113446777365045,0.5382830626450116,0.5382830626450116,2,0,0.975,0.030618621784789708,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,matched effective exponent geometry,effective_exponent,refit_subset,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.7328048919278883,0.6308771384522597,0.43353032334070096,0.6953216572805055,4,28,0.98125,0.041926274578121064,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,matched effective exponent geometry,effective_exponent,refit_subset,ew_kpz_only,EW/KPZ only,80,2,0.9499923878815073,0.9154250226934278,0.6924289713311239,0.7923562681895557,3,6,1.0,0.0,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,matched effective exponent geometry,effective_exponent,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.6340482960994152,0.7432223726964956,0.5758057306723323,0.7644045197663174,5,33,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,matched effective exponent geometry,effective_exponent,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.5361285931200587,0.6046756476712235,0.47750751395448693,0.6886659346721675,4,33,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,matched effective exponent geometry,effective_exponent,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.6476603432700994,0.7485169612588563,0.5297654307642417,0.7648423414906161,5,33,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,matched effective exponent geometry,effective_exponent,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.4977189210098183,0.5445039619725625,0.37046012736638484,0.6326907467181975,4,33,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed72000\summary.json,exp70_sweep,exp69,72000,matched effective exponent geometry,effective_exponent,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,0.8149407951737637,0.7679322573133098,0.5992689093222113,0.7507126877409916,4,9,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,single-L features,feature,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.6049586776859505,0.7864379259835008,0.5662431941923775,0.5662431941923775,6,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,single-L features,feature,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.49958088851634536,0.6712694853274367,0.4776902887139108,0.4776902887139108,5,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,single-L features,feature,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.49958088851634536,0.6712694853274367,0.4776902887139108,0.4776902887139108,5,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,single-L features,feature,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.24644549763033174,0.3437110184854493,0.3291139240506329,0.3291139240506329,4,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,single-L features,feature,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,1.0,1.0,1.0,1.0,2,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,raw multi-L features,feature,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.6049586776859505,0.7864379259835008,0.5662431941923775,0.5662431941923775,6,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,raw multi-L features,feature,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.49958088851634536,0.6712694853274367,0.4776902887139108,0.4776902887139108,5,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,raw multi-L features,feature,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.49958088851634536,0.6712694853274367,0.4776902887139108,0.4776902887139108,5,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,raw multi-L features,feature,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.24644549763033174,0.3437110184854493,0.3291139240506329,0.3291139240506329,4,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,raw multi-L features,feature,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,1.0,1.0,1.0,1.0,2,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,cross-L engineered features,feature,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.494793705472481,0.743865019801549,0.5621959986235828,0.563669557279781,6,1,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,cross-L engineered features,feature,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.34590885159169416,0.5985461060703182,0.47316564769603214,0.4741014799154334,5,1,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,cross-L engineered features,feature,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.34590885159169416,0.5985461060703183,0.47316564769603214,0.4741014799154334,5,1,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,cross-L engineered features,feature,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,-0.06708051864693686,0.15466543007539557,0.324566046978328,0.32354818123803447,4,1,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,cross-L engineered features,feature,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,0.0,0.022998682421012686,0.9753047827446076,1.0,2,1,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,PCA-whitened multi-L features,feature,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.24367088607594936,0.5578858913022595,0.4073986144100047,0.3802688007165423,5,21,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,PCA-whitened multi-L features,feature,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.019704433497536946,0.30633714717416893,0.27212029104407354,0.2013915868150157,4,21,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,PCA-whitened multi-L features,feature,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.3184931506849315,0.5897275217561562,0.3184931506849315,0.3184931506849315,4,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,PCA-whitened multi-L features,feature,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.05357142857142857,0.26935583490799025,0.05357142857142857,0.05357142857142857,3,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,PCA-whitened multi-L features,feature,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,1.0,1.0,1.0,1.0,2,0,nan,nan,Only cluster labels are stored for this feature representation; this is not a subset refit.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,matched effective exponent geometry,effective_exponent,refit_subset,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.43873135913170647,0.6017292023028201,0.4415509677939399,0.49981256497432464,4,13,0.9583333333333333,0.029462782549439473,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,matched effective exponent geometry,effective_exponent,refit_subset,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.45404492023509657,0.5209116702077045,0.47222578229538786,0.517089456268004,2,7,0.9649999999999999,0.013693063937629165,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,matched effective exponent geometry,effective_exponent,refit_subset,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.46799916195265034,0.6057255723018599,0.5382830626450116,0.5382830626450116,2,0,0.9800000000000001,0.011180339887498959,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,matched effective exponent geometry,effective_exponent,refit_subset,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.19859694028701103,0.23046673875577428,0.18576215098241985,0.32875187669887906,4,32,0.96875,0.02209708691207961,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,matched effective exponent geometry,effective_exponent,refit_subset,ew_kpz_only,EW/KPZ only,80,2,0.2939197847257817,0.24790099993032125,0.8306558443122426,1.0,2,7,1.0,0.0,Subset reclustering from stored matched exponent vectors.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,matched effective exponent geometry,effective_exponent,restrict_full_partition,all_six,EW/KPZ/BD/Eden/RD/KS,240,4,0.43873135913170647,0.6017292023028201,0.4415509677939399,0.49981256497432464,4,13,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,matched effective exponent geometry,effective_exponent,restrict_full_partition,no_ks,EW/KPZ/BD/Eden/RD,200,3,0.28883342717594834,0.38693558442060616,0.2769955439123679,0.33394303981382256,3,13,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,matched effective exponent geometry,effective_exponent,restrict_full_partition,no_rd,EW/KPZ/BD/Eden/KS,200,3,0.4124002184074898,0.5640493552548644,0.30685768075202124,0.36728200480817497,4,13,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,matched effective exponent geometry,effective_exponent,restrict_full_partition,no_rd_no_ks,EW/KPZ/BD/Eden,160,2,0.17016035862481957,0.21543682749086943,-0.11147376037613388,-0.11523970849262698,3,13,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,exp70_sweep,exp69,73000,matched effective exponent geometry,effective_exponent,restrict_full_partition,ew_kpz_only,EW/KPZ only,80,2,0.08629160889045631,0.08167081342009563,-0.0016831942580844933,0.0007212268448223505,2,5,nan,nan,Post-hoc restriction of all-system exponent partition; refit_subset rows are preferred.
