dataset_id,source,dataset_family,representation,protocol,seed_start,subset,systems,n_samples,n_systems,system_a,system_b,standardized_centroid_distance,same_universality_class
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,ew,kpz,0.7669,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,ew,ks,4.45381,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,ew,rd,3.33599,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,kpz,ks,3.90223,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,kpz,rd,2.62685,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,all_six,EW/KPZ/BD/Eden/RD/KS,240,6,ks,rd,2.62105,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,bd,eden,1.26323,True
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,bd,ew,1.65354,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,bd,kpz,0.764268,True
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,bd,rd,2.34411,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,eden,ew,2.70718,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,eden,kpz,1.89515,True
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,eden,rd,1.32121,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,ew,kpz,0.8973,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,ew,rd,3.91273,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_ks,EW/KPZ/BD/Eden/RD,200,5,kpz,rd,3.07226,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,bd,eden,1.21014,True
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,bd,ew,1.4087,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,bd,kpz,0.628154,True
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,bd,ks,3.3796,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,eden,ew,2.52021,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,eden,kpz,1.79641,True
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,eden,ks,2.71496,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,ew,kpz,0.78639,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,ew,ks,4.41457,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd,EW/KPZ/BD/Eden/KS,200,5,kpz,ks,3.82861,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,bd,eden,1.54432,True
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,bd,ew,1.90715,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,bd,kpz,0.877817,True
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,eden,ew,3.23162,False
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,eden,kpz,2.29163,True
exponent_exp69_73000,results_exp70_matched_codex_sweep_full_exp69_seed73000\summary.json,effective_exponent,matched effective exponent geometry,exp69,73000,no_rd_no_ks,EW/KPZ/BD/Eden,160,4,ew,kpz,1.03872,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,bd,eden,2.21048,True
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,bd,ew,2.40227,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,bd,kpz,2.39649,True
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,bd,ks,3.3724,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,bd,rd,4.80538,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,eden,ew,0.194459,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,eden,kpz,0.200171,True
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,eden,ks,1.19634,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,eden,rd,4.64204,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,ew,kpz,0.0970639,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,ew,ks,1.01291,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,ew,rd,4.67808,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,kpz,ks,1.02453,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,kpz,rd,4.67593,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,all_six,EW/KPZ/BD/Eden/RD/KS,480,6,ks,rd,4.77005,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,bd,eden,2.40141,True
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,bd,ew,2.61074,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,bd,kpz,2.60215,True
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,bd,rd,4.68722,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,eden,ew,0.211379,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,eden,kpz,0.211816,True
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,eden,rd,4.34737,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,ew,kpz,0.0889446,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,ew,rd,4.38007,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_ks,EW/KPZ/BD/Eden/RD,400,5,kpz,rd,4.37824,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,bd,eden,5.10784,True
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,bd,ew,5.37913,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,bd,kpz,5.39485,True
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,bd,ks,5.85752,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,eden,ew,0.316592,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,eden,kpz,0.349968,True
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,eden,ks,1.1507,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,ew,kpz,0.155792,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,ew,ks,0.953878,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd,EW/KPZ/BD/Eden/KS,400,5,kpz,ks,0.959549,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd_no_ks,EW/KPZ/BD/Eden,320,4,bd,eden,4.89736,True
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd_no_ks,EW/KPZ/BD/Eden,320,4,bd,ew,5.1673,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd_no_ks,EW/KPZ/BD/Eden,320,4,bd,kpz,5.17947,True
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd_no_ks,EW/KPZ/BD/Eden,320,4,eden,ew,0.311699,False
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd_no_ks,EW/KPZ/BD/Eden,320,4,eden,kpz,0.33762,True
exp62_spatial,results_exp62/features.npz,feature,6D spatial morphology,stored exp62 feature matrix,,no_rd_no_ks,EW/KPZ/BD/Eden,320,4,ew,kpz,0.139863,False
